short_id	faixa	marca	classe	categoria	nome	numero	evidencias	praise	texto	pdf_id
0398	media	✓	manter_coldigom	Cifra	Se tua alma alegre está (cante aleluia)		nome~+kind-unico	21687b60	Manter o do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVWdkSFZoSUdGc2JXRWdZV3hsWjNKbElHVnpkTU9oSUNoallXNTBaU0JoYkdWc2RXbGhLUzlEYVdaeVlTNXdaR1k9LnBkZg==
0399	sem_louvor	·	criar_praise	Cifra	Se você chegou até aqui				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVWdkbTlqdzZvZ1kyaGxaMjkxSUdGMHc2a2dZWEYxYVM5RGFXWnlZUzV3WkdZPS5wZGY=
039a	sem_louvor	·	criar_praise	Cifra	Sei que em Deus, eu posso confiar				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnBJSEYxWlNCbGJTQkVaWFZ6TENCbGRTQndiM056YnlCamIyNW1hV0Z5TDBOcFpuSmhMbkJrWmc9PS5wZGY=
039b	sem_louvor	·	criar_praise	Cifra	Sei que um dia				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnBJSEYxWlNCMWJTQmthV0V2UTJsbWNtRXVjR1JtLnBkZg==
039c	media	✓	(sem texto)	Cifra	Sei que és fiel		nome~	a0634012		QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnBJSEYxWlNERHFYTWdabWxsYkM5RGFXWnlZUzV3WkdZPS5wZGY=
039d	sem_louvor	·	criar_praise	Cifra	Seja bendito				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnFZU0JpWlc1a2FYUnZMME5wWm5KaExuQmtaZz09LnBkZg==
039e	ambiguo	✓	adicionar_material	Partitura	Sempre Imaginei Em Minha Vida		nome	2b4f6431	adicionar como choir	QXZ1bHNvcy85MjAucGRm
039f	media	✓	(sem texto)	Cifra	Sempre imaginei		nome~+kind-unico	2b4f6431		QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnRjSEpsSUdsdFlXZHBibVZwTDBOcFpuSmhMbkJrWmc9PS5wZGY=
03a0	ambiguo	✓	(sem texto)	Partitura	Sempre imaginei em minha vida		nome	2b4f6431		QXZ1bHNvcy9EcExJQ00gLSBTZW1wcmUgSW1hZ2luZWkgZW0gTWluaGEgVmlkYSAtIENPUk8ucGRm
03a1	ambiguo	✓	nao_levar	Cifra	Sempre que quiseres falarei contigo		num	42bb3271	Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnRjSEpsSUhGMVpTQnhkV2x6WlhKbGN5Qm1ZV3hoY21WcElHTnZiblJwWjI4dlEybG1jbUV1Y0dSbS5wZGY=
03a2	ambiguo	✓	nao_levar	Cifra	Sempre vou lembrar		num+slug		Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnRjSEpsSUhadmRTQnNaVzFpY21GeUwwTnBabkpoTG5Ca1pnPT0ucGRm
03a3	media	✓	(sem texto)	Partitura	Senhor, Nosso Deus Majestoso é Teu Nome		hash-so	42892f8a		QXZ1bHNvcy81MzcucGRm
03a4	ambiguo	✓	(sem texto)	Partitura	Senhor, Tu Me Sondaste e Me Conheces (Asas Da Alva) (Salmo 139)		nome~	4fea5632		QXZ1bHNvcy8xMjIucGRm
03a5	ambiguo	✓	adicionar_material	Partitura	Senhor, meu Deus, quando eu maravilhado		num+slug	13620534	adicionar como choir	MjYxMTIwMjUvU2VuaG9yLCBtZXUgRGV1cywgcXVhbmRvIGV1IG1hcmF2aWxoYWRvLnBkZg==
03a6	ambiguo	✓	nao_levar	Cifra	Senhor, quem são aqueles		num	591bf454	Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnVhRzl5TENCeGRXVnRJSFBEbzI4Z1lYRjFaV3hsY3k5RGFXWnlZUzV3WkdZPS5wZGY=
03a7	sem_louvor	✓	criar_praise	Cifra	Senhor, renova a minha fé				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnVhRzl5TENCeVpXNXZkbUVnWVNCdGFXNW9ZU0JtdzZrdlEybG1jbUV1Y0dSbS5wZGY=
03a9	media	✓	adicionar_junto_com	Cifra	Senhor, tu me sondaste e me conheces		nome~	4fea5632	sdicionar como Cifra junto com 03a4	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnVhRzl5TENCMGRTQnRaU0J6YjI1a1lYTjBaU0JsSUcxbElHTnZibWhsWTJWekwwTnBabkpoTG5Ca1pnPT0ucGRm
03aa	sem_louvor	·	criar_praise	Cifra	Servo devedor				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyVnlkbThnWkdWMlpXUnZjaTlEYVdaeVlTNXdaR1k9LnBkZg==
03ac	ambiguo	✓	(sem texto)	Partitura	Sete Castiçais		num+slug			QXZ1bHNvcy85NDEucGRm
03ad	media	✓	(sem texto)	Cifra	Shekinah		num+slug+kind-unico	ccdb8cee		QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyaGxhMmx1WVdndlEybG1jbUV1Y0dSbS5wZGY=
03ae	faltante	✗	criar_praise	Partitura	Sobe aqui		nome	379f6708	Criar praise e adicionar como Choir	MzAxMDIwMjUvU29iZSBhcXVpIFsyNi0wNy0yMDI1XSAtIENvcm8ucGRm
03af	ambiguo	✓	(sem texto)	Partitura	Socorre-me, Senhor		nome+slug			QXZ1bHNvcy9FTERNMDQyMDI1IC0gU29jb3JyZS1tZSwgU2VuaG9yIC0gQ29yby5wZGY=
03b0	sem_louvor	·	criar_praise	Cifra	Sol da Justiça				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyOXNJR1JoSUVwMWMzUnB3NmRoTDBOcFpuSmhMbkJrWmc9PS5wZGY=
03b1	sem_louvor	·	criar_praise	Cifra	Somente a Ti				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyOXRaVzUwWlNCaElGUnBMME5wWm5KaExuQmtaZz09LnBkZg==
03b2	sem_louvor	·	criar_praise	Cifra	Somente agradecer				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyOXRaVzUwWlNCaFozSmhaR1ZqWlhJdlEybG1jbUV1Y0dSbS5wZGY=
03b3	ambiguo	✓	(sem texto)	Partitura	Somos Teu Povo, Tua Igreja		num+slug			QXZ1bHNvcy85NTYucGRm
03b5	ambiguo	✓	manter_coldigom	Cifra	Somos teu povo		num+slug		Mantenha do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyOXRiM01nZEdWMUlIQnZkbTh2UTJsbWNtRXVjR1JtLnBkZg==
03b6	faltante	✗	criar_praise	Cifra	Somos um		nome	cdd4fa30	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUyOXRiM01nZFcwdlEybG1jbUV1Y0dSbS5wZGY=
03ba	media	✓	(sem texto)	Partitura	Supremo Deus (Digno De Louvor)		hash-so	93daedc3		QXZ1bHNvcy8yNzYucGRm
03bb	sem_louvor	·	adicionar_junto_com	Cifra	Supremo Deus, meu Pai Eterno				adicionar como Cifra junto com 03ba	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlUzVndjbVZ0YnlCRVpYVnpMQ0J0WlhVZ1VHRnBJRVYwWlhKdWJ5OURhV1p5WVM1d1pHWT0ucGRm
03bc	media	✓	(sem texto)	Partitura	São tantas aflições (Creia)		hash-so	1fe455a8		MDYxMTIwMjUvU8OjbyB0YW50YXMgYWZsacOnw7VlcyAoQ3JlaWEpL1BhcnRpdHVyYS5wZGY=
03be	media	✓	(sem texto)	Partitura	Só a Cruz Lá Do Calvário (O Amor Do Calvário)		hash-so	8284aaae		QXZ1bHNvcy82MjYucGRm
03bf	sem_louvor	·	criar_praise	Cifra	Só de ouvir tua voz				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlU4T3pJR1JsSUc5MWRtbHlJSFIxWVNCMmIzb3ZRMmxtY21FdWNHUm0ucGRm
03c0	faltante	·	adicionar_material	Cifra	Só em Jesus		nome	a0ee8546	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlU4T3pJR1Z0SUVwbGMzVnpMME5wWm5KaExuQmtaZz09LnBkZg==
03c1	sem_louvor	·	criar_praise	Cifra	Só o Teu nome elevo, ó Deus				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlU4T3pJRzhnVkdWMUlHNXZiV1VnWld4bGRtOHNJTU96SUVSbGRYTXZRMmxtY21FdWNHUm0ucGRm
03c2	ambiguo	✗	criar_praise	Cifra	Só o poder do sangue de Jesus		nome~	e4156019	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlU4T3pJRzhnY0c5a1pYSWdaRzhnYzJGdVozVmxJR1JsSUVwbGMzVnpMME5wWm5KaExuQmtaZz09LnBkZg==
03c3	sem_louvor	·	criar_praise	Cifra	Súplica (quando sinto a tristeza chegar)				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlU4TzZjR3hwWTJFZ0tIRjFZVzVrYnlCemFXNTBieUJoSUhSeWFYTjBaWHBoSUdOb1pXZGhjaWt2UTJsbWNtRXVjR1JtLnBkZg==
03c4	sem_louvor	·	adicionar_material	Partitura	Tabernáculo				adicionar como Choir	MDUwNDIwMjYvVGFiZXJuYcyBY3Vsby9Db3JvLnBkZg==
03c7	faltante	·	adicionar_material	Cifra	Tantos anos passaram		nome	7d7646c1	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHRnVkRzl6SUdGdWIzTWdjR0Z6YzJGeVlXMHZRMmxtY21FdWNHUm0ucGRm
03c9	ambiguo	✓	nao_levar	Partitura	Te Louvamos Senhor		num+slug		Não precisa levar	QXZ1bHNvcy85NjgucGRm
03ca	sem_louvor	·	criar_praise	Cifra	Te agradeço				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHVWdZV2R5WVdSbHc2ZHZMME5wWm5KaExuQmtaZz09LnBkZg==
03cb	ambiguo	✓	nao_levar	Cifra	Te louvamos Senhor		num+slug		Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHVWdiRzkxZG1GdGIzTWdVMlZ1YUc5eUwwTnBabkpoTG5Ca1pnPT0ucGRm
03cd	sem_louvor	·	criar_praise	Partitura	Teu Santo Filho sem pecar (Cordeiro de Deus)				Criar praise e adicionar como Cifra	QXZ1bHNvcy8xOTYucGRm
03ce	sem_louvor	·	criar_praise	Cifra	Teu amor				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHVjFJR0Z0YjNJdlEybG1jbUV1Y0dSbS5wZGY=
03cf	sem_louvor	·	criar_praise	Cifra	Teu santo nome				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHVjFJSE5oYm5SdklHNXZiV1V2UTJsbWNtRXVjR1JtLnBkZg==
03d1	faltante	·	adicionar_material	Cifra	Toca em mim Senhor		nome	41f7cfd3	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOWpZU0JsYlNCdGFXMGdVMlZ1YUc5eUwwTnBabkpoTG5Ca1pnPT0ucGRm
03d2	sem_louvor	·	nao_levar	Cifra	Toca-me				Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOWpZUzF0WlM5RGFXWnlZUzV3WkdZPS5wZGY=
03d3	ambiguo	✓	(sem texto)	Partitura	Toda Terra Exaltai (Jubilate Deo - II)		nome	ab3cb24b		QXZ1bHNvcy80ODIucGRm
03d4	media	✓	(sem texto)	Partitura	Toda Terra Exaltei (Jubilate Deo II)		nome~+hash	ab3cb24b		QXZ1bHNvcy9EcExJQ00gLSBUb2RhIHRlcnJhIGV4YWx0YWkgKEp1YmlsYXRlIERlbyBJSSkgLSBDT1JPLnBkZg==
03d5	ambiguo	✗	criar_praise	Cifra	Toda a terra exaltai		nome~	782a3bc5	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOWtZU0JoSUhSbGNuSmhJR1Y0WVd4MFlXa3ZRMmxtY21FdWNHUm0ucGRm
03d6	media	✓	(sem texto)	Partitura	Todo Vós Que Tendes Sede (Vinde Às Águas)		nome~+hash	f485cb75		QXZ1bHNvcy8xMDQxLnBkZg==
03da	sem_louvor	·	criar_praise	Cifra	Todos eram vis pecadores				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOWtiM01nWlhKaGJTQjJhWE1nY0dWallXUnZjbVZ6TDBOcFpuSmhMbkJrWmc9PS5wZGY=
03db	sem_louvor	·	criar_praise	Cifra	Todos nós e tantos mais				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOWtiM01nYnNPemN5QmxJSFJoYm5SdmN5QnRZV2x6TDBOcFpuSmhMbkJrWmc9PS5wZGY=
03dc	media	✗	adicionar_material	Cifra	Toma o meu coração		nome~+classe+kind-unico	185983c5	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOXRZU0J2SUcxbGRTQmpiM0podzZmRG8yOHZRMmxtY21FdWNHUm0ucGRm
03dd	media	·	manter_coldigom	Cifra	Torre Forte		num+slug+kind-unico	34a2f0c8	Manter a versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZHOXljbVVnUm05eWRHVXZRMmxtY21FdWNHUm0ucGRm
03de	sem_louvor	·	criar_praise	Cifra	Trono branco				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZISnZibThnWW5KaGJtTnZMME5wWm5KaExuQmtaZz09LnBkZg==
03e0	media	✓	(sem texto)	Partitura	Tu Que Sobre a Amarga Cruz (Vem, Jesus, Nos Despertar)		nome~+kind-unico	8ba55eea		QXZ1bHNvcy8xMTUxLnBkZg==
03e1	media	·	manter_coldigom	Cifra	Tu conservarás em paz		nome+kind-unico	8a81f5dd	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVWdZMjl1YzJWeWRtRnl3NkZ6SUdWdElIQmhlaTlEYVdaeVlTNXdaR1k9LnBkZg==
03e3	media	✓	(sem texto)	Partitura	Tu és Maravilhoso (Quantas vezes, Senhor)		nome~+hash	2b309bf1		QXZ1bHNvcy9FTFRNMDQyMDI1IC0gVHUgZXMgTWFyYXZpbGhvc28gKFF1YW50YXMgdmV6ZXMsIFNlbmhvcikgLSBDb3JvLnBkZg==
03e4	sem_louvor	·	criar_praise	Cifra	Tu és Santo				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVWd3Nmx6SUZOaGJuUnZMME5wWm5KaExuQmtaZz09LnBkZg==
03e5	ambiguo	✗	criar_praise	Cifra	Tu és a minha luz, a minha salvação		nome~	2a4586a3	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVWd3Nmx6SUdFZ2JXbHVhR0VnYkhWNkxDQmhJRzFwYm1oaElITmhiSFpodzZmRG8yOHZRMmxtY21FdWNHUm0ucGRm
03e6	media	✗	criar_praise	Cifra	Tu és o meu Deus		nome~+classe	3984796b	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVWd3Nmx6SUc4Z2JXVjFJRVJsZFhNdlEybG1jbUV1Y0dSbS5wZGY=
03e7	media	✓	(sem texto)	Partitura	Tu, ó Senhor (Aviva, Senhor, a Tua Obra)		nome~+kind-unico	732d6058		QXZ1bHNvcy8xMjYucGRm
03e8	media	·	manter_coldigom	Cifra	Tua alma está ferida		nome~+kind-unico	8ddfc464	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmhJR0ZzYldFZ1pYTjB3NkVnWm1WeWFXUmhMME5wWm5KaExuQmtaZz09LnBkZg==
03e9	sem_louvor	·	criar_praise	Cifra	Tua graça				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmhJR2R5WWNPbllTOURhV1p5WVM1d1pHWT0ucGRm
03ea	ambiguo	✗	criar_praise	Cifra	Tua graça me basta		nome~	256a4205	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmhJR2R5WWNPbllTQnRaU0JpWVhOMFlTOURhV1p5WVM1d1pHWT0ucGRm
03ec	media	·	manter_coldigom	Cifra	Tudo está pronto		nome+kind-unico	91f2a5fd	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmtieUJsYzNURG9TQndjbTl1ZEc4dlEybG1jbUV1Y0dSbS5wZGY=
03ed	ambiguo	·	manter_coldigom	Cifra	Tudo o que precisamos		num+slug	5d19c789	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmtieUJ2SUhGMVpTQndjbVZqYVhOaGJXOXpMME5wWm5KaExuQmtaZz09LnBkZg==
03ee	media	✓	(sem texto)	Partitura	Tudo o que tenho (Estou Ao Teu Dispor)		hash-so	458389d3		MDYxMTIwMjUvVHVkbyBvIHF1ZSB0ZW5obyAoRXN0b3UgQW8gVGV1IERpc3BvcikvUGFydGl0dXJhLnBkZg==
03ef	faltante	✗	criar_praise	Cifra	Tudo pra mim Tu és		nome	c7136649	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZIVmtieUJ3Y21FZ2JXbHRJRlIxSU1PcGN5OURhV1p5WVM1d1pHWT0ucGRm
03f1	ambiguo	·	nao_levar	Partitura	Tudo, ó Cristo, a Ti Entrego (Misto)		nome~	a912ad40	Não precisa levar	QXZ1bHNvcy85OTAucGRm
03f3	media	✓	(sem texto)	Partitura	Um Fogo Nos Aquecerá (O Fogo Renovador)		hash-so	f7667b43		QXZ1bHNvcy82NTYucGRm
03f6	sem_louvor	·	criar_praise	Cifra	Um ano mais de vida				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMGdZVzV2SUcxaGFYTWdaR1VnZG1sa1lTOURhV1p5WVM1d1pHWT0ucGRm
03f7	sem_louvor	·	criar_praise	Cifra	Um dia um nobre homem				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMGdaR2xoSUhWdElHNXZZbkpsSUdodmJXVnRMME5wWm5KaExuQmtaZz09LnBkZg==
03f8	ambiguo	✗	criar_praise	Cifra	Um milagre, Senhor		nome~	fcdd08e5	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMGdiV2xzWVdkeVpTd2dVMlZ1YUc5eUwwTnBabkpoTG5Ca1pnPT0ucGRm
03f9	faltante	·	adicionar_material	Cifra	Um novo coração		nome	c851890d	adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMGdibTkyYnlCamIzSmh3NmZEbzI4dlEybG1jbUV1Y0dSbS5wZGY=
03fa	sem_louvor	·	criar_praise	Cifra	Uma força chamada amor				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMWhJR1p2Y3NPbllTQmphR0Z0WVdSaElHRnRiM0l2UTJsbWNtRXVjR1JtLnBkZg==
03fb	media	✓	(sem texto)	Partitura	Uma história de busca e entrega (Obra especial)		hash-so	f40957c4		MDYxMTIwMjUvVW1hIGhpc3TDs3JpYSBkZSBidXNjYSBlIGVudHJlZ2EgKE9icmEgZXNwZWNpYWwpL1BhcnRpdHVyYS5wZGY=
03fc	media	✓	manter_coldigom	Cifra	Uma vez mais		nome~+kind-unico	e231e0b2	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMWhJSFpsZWlCdFlXbHpMME5wWm5KaExuQmtaZz09LnBkZg==
03fd	media	✓	manter_coldigom	Cifra	Uma voz mansa		nome~+classe+kind-unico	53bfcdfb	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZXMWhJSFp2ZWlCdFlXNXpZUzlEYVdaeVlTNXdaR1k9LnBkZg==
03fe	sem_louvor	✓	criar_praise	Cifra	Vai passar				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnBJSEJoYzNOaGNpOURhV1p5WVM1d1pHWT0ucGRm
03ff	sem_louvor	✓	criar_praise	Cifra	Vai, Moisés				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnBMQ0JOYjJsenc2bHpMME5wWm5KaExuQmtaZz09LnBkZg==
0400	sem_louvor	✓	criar_praise	Cifra	Vai, valente do Senhor				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnBMQ0IyWVd4bGJuUmxJR1J2SUZObGJtaHZjaTlEYVdaeVlTNXdaR1k9LnBkZg==
0401	media	✓	(sem texto)	Partitura	Vamos Louvar Ao Senhor (Louvor e Honra)		hash-so	754fa66a		QXZ1bHNvcy81MjQucGRm
0402	sem_louvor	✓	criar_praise	Cifra	Vamos louvar a Jesus, o Redentor				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnRiM01nYkc5MWRtRnlJR0VnU21WemRYTXNJRzhnVW1Wa1pXNTBiM0l2UTJsbWNtRXVjR1JtLnBkZg==
0403	sem_louvor	✓	(sem texto)	Cifra	Vamos proclamar					QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnRiM01nY0hKdlkyeGhiV0Z5TDBOcFpuSmhMbkJrWmc9PS5wZGY=
0404	ambiguo	✓	manter_coldigom	Cifra	Varão de guerra é o Senhor		num+slug	bf32dda5	Manter versão do Coldigom	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnl3Nk52SUdSbElHZDFaWEp5WVNERHFTQnZJRk5sYm1odmNpOURhV1p5WVM1d1pHWT0ucGRm
0405	sem_louvor	✓	criar_praise	Cifra	Vaso de Alabastro (Arautos do Rei)				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnpieUJrWlNCQmJHRmlZWE4wY204Z0tFRnlZWFYwYjNNZ1pHOGdVbVZwS1M5RGFXWnlZUzV3WkdZPS5wZGY=
0406	sem_louvor	✓	criar_praise	Cifra	Vaso de alabastro				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtRnpieUJrWlNCaGJHRmlZWE4wY204dlEybG1jbUV1Y0dSbS5wZGY=
0408	sem_louvor	✓	criar_praise	Partitura	Vem Segura a Minha Mão (Acende a Minha Candeia)				Criar praise e adicionar como Cifra	QXZ1bHNvcy8wNTUucGRm
0409	media	✗	criar_praise	Cifra	Vem Senhor		nome~+classe	3f0f2d9e	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRJRk5sYm1odmNpOURhV1p5WVM1d1pHWT0ucGRm
040a	media	✓	adicionar_material	Partitura	Vem Senhor Visita a Tua Vinha		nome~+classe+kind-unico	3f0f2d9e	adicionar como Choir	QXZ1bHNvcy8xMDMyLnBkZg==
040b	alta	✓	(sem texto)	Partitura	Vem a Cristo, Vem Agora (Coro Masculino)		nome+hash	0a6812d6		QXZ1bHNvcy8xMTQ3LnBkZg==
040c	sem_louvor	·	adicionar_junto_com	Cifra	Vem a mim				adicionar como Cifra junto com 040d	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRJR0VnYldsdEwwTnBabkpoTG5Ca1pnPT0ucGRm
040d	ambiguo	✓	(sem texto)	Partitura	Vem a mim, se cansado e ferido estás		nome	b951d8e4		QXZ1bHNvcy8xMDEwLnBkZg==
040e	sem_louvor	✓	criar_praise	Cifra	Vem com Josué lutar em Jericó				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRJR052YlNCS2IzTjF3NmtnYkhWMFlYSWdaVzBnU21WeWFXUERzeTlEYVdaeVlTNXdaR1k9LnBkZg==
040f	sem_louvor	✓	criar_praise	Cifra	Vem morar				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRJRzF2Y21GeUwwTnBabkpoTG5Ca1pnPT0ucGRm
0410	media	✗	criar_praise	Cifra	Vem! (sim, vem!)		num+slug+kind-unico	eb09962e	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRJU0FvYzJsdExDQjJaVzBoS1M5RGFXWnlZUzV3WkdZPS5wZGY=
0412	ambiguo	✗	criar_praise	Cifra	Vem, Espírito		nome~	5f96a05b	Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0JGYzNERHJYSnBkRzh2UTJsbWNtRXVjR1JtLnBkZg==
0413	ambiguo	✓	nao_levar	Partitura	Vem, Jesus Cristo já Vem		num	28dabf4b	Não precisa levar	QXZ1bHNvcy8xMDI4LnBkZg==
0414	ambiguo	✓	manter_coldigom	Partitura	Vem, Maranata, Jesus Vem		num	b11ca4cf	Manter a do Coldigom	QXZ1bHNvcy8xMDMwLnBkZg==
0415	alta	✓	(sem texto)	Partitura	Vem, Visita a Tua Igreja (Coro Masculino)		nome+hash	fc300235		QXZ1bHNvcy8xMTUyLnBkZg==
0416	alta	✓	(sem texto)	Partitura	Vem, Visita a Tua Igreja (Misto)		nome+hash	6fc3dc7e		QXZ1bHNvcy8xMDM0LnBkZg==
0417	media	✓	adicionar_material	Cifra	Vem, chegou o tempo de adorar		nome+kind-unico	b33e5ce0	Adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0JqYUdWbmIzVWdieUIwWlcxd2J5QmtaU0JoWkc5eVlYSXZRMmxtY21FdWNHUm0ucGRm
0418	sem_louvor	✓	criar_praise	Cifra	Vem, entrega tua vida				Criar praise e adicionar como Cifra	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0JsYm5SeVpXZGhJSFIxWVNCMmFXUmhMME5wWm5KaExuQmtaZz09LnBkZg==
0419	ambiguo	✓	nao_levar	Cifra	Vem, maranata Jesus vem!		num	b11ca4cf	Não precisa levar	QWRpY2lvbmFkb3MvUVdScFkybHZibUZrYjNNdlZtVnRMQ0J0WVhKaGJtRjBZU0JLWlhOMWN5QjJaVzBoTDBOcFpuSmhMbkJrWmc9PS5wZGY=
