3095ed19-a2ec-4442-8071-ec88a0a02788,9641ba0d-0ccd-4f51-8747-7e6c002e461e,en-US,MIDI General
2bcf2509-b2bf-4a3e-83d9-4ae5dd344693,9b0099ff-dc7a-48c2-a3be-6d02b5c2340c,en-US,Timpani
78760458-daa0-431c-9316-0ee1737addf2,9bc574f7-fc96-427d-84c4-b060ef1a20cf,en-US,MIDI First Voice
82237bcc-73f6-4a25-a1c9-a42fdf2f9785,9f1d193d-c36f-466d-87d5-e1f4508c6415,en-US,Unknown
935804e3-250e-41d1-bd8c-e88201558715,a185dd50-a5f4-46be-a364-d4d609cadcca,en-US,Alto Voice I
578f4572-e527-491d-a493-fba60e4394e3,a19e9baa-596d-4d11-87a4-f0ccecdebca3,en-US,Score
8638fd4b-5f2e-4b40-89ef-8cfb1e9c53a9,a3d013e7-790b-4e4e-a254-aefb14185b51,en-US,Cornet
795fe2f4-25b3-4039-a730-c075e499d2c9,a3f9d722-b43c-4639-beb0-48a75757ab00,en-US,Saxophone
2f9aa8cf-5393-4d5d-8c20-cb8feaf8a8e1,a7d5270a-652c-4f88-afb4-3dccf5cb89e1,en-US,MIDI
d0a828f4-79ba-402a-82aa-94bf742a323c,a86c4571-e1e1-4375-a01f-28a9fcbdce01,en-US,Harp
ad15dd5d-ca6a-4ed7-84d3-801f434d23a3,ab76454d-6876-433b-932c-6b4bb88075ac,en-US,MIDI Alto
0d99ca54-2d64-48ca-bb14-8e46a56d908f,ac66b2d8-814c-42a0-8210-1b767ac609f7,en-US,Strings
d7158e00-ab86-4215-aacb-331fe801c053,ad27aa1a-7da8-41da-a8bc-71676acdc63d,en-US,Baritone Voice
f47a90f3-2f83-44a9-8bef-a3b76ec4eabe,b0013fd9-e996-4033-af58-e72d9c741cd0,en-US,Flute I
1d3c6701-ece8-4ac5-be33-dc78e2b58e9c,b2d08b24-26b7-4bf6-970d-eb84e29833ea,en-US,Trumpet
6e75021d-7175-4f05-adcc-25eca8bbf9a5,b324adec-924d-4a6b-9c2c-b3ef59eb1f6c,en-US,First Voice
4e3d0140-426e-42c1-8106-4f146c0d86cb,b33a159b-955e-4e93-bdce-3f9dfeb811b2,en-US,MIDI Soprano
29aac2d0-4eee-44e7-b2af-11ffbe65795b,b6072a39-1930-464f-a4f7-5e65370df4c0,en-US,Audio General
001de5d8-8425-4583-81d2-d380c755f2e2,b6a296c6-f1f5-4b4d-a5db-1a63021b9c3a,en-US,Glockenspiel
63110218-bf35-499c-b32d-a914c9a04673,bfcc4a22-e9ae-4cab-946c-f4c6199f1feb,en-US,MIDI Score
e986219e-bb5e-40e9-8cab-3bc9638dddc3,c1187df7-8d86-4865-bef8-1911dd82cfba,en-US,Snare Drum
321a8b4a-8bf2-428d-81e3-e06e91afe1af,c2fb644f-697c-4d43-9d5f-22319fa0ce79,en-US,Choir
0689bf4f-f6d2-4d2f-8632-41a481910371,c4ddecbd-ef4d-4e20-bece-4261201bccc8,en-US,Bass Voice
fd364c89-fa5e-439c-8cef-a8c15a4f8cd6,c518686d-3919-45bd-8aac-314d7f30d7cc,en-US,MIDI Second Voice
98bcb748-b708-4be0-8cc1-83b01cc09c4f,cf15647d-eaab-47ec-b313-95deec1d04e8,en-US,Soprano Voice I
bdc08895-0605-4fb2-b235-112b52e629bd,d65e6267-372e-4377-80ed-8a02a6bed47f,en-US,Flugelhorn
8dd813ad-ee22-4e71-b3c1-2f601c44f790,da800c21-8078-4c3b-9fc5-ff66d53858d3,en-US,MIDI Voice
c5da9460-2e71-4771-ad6f-edb9aa73dd99,e1a12c9e-ef1a-4ec9-9289-799479bc2e9b,en-US,Experience
690407e6-08c9-488c-a163-c441f9d6f8d4,e1f16ebc-20af-4d12-b95f-80f3608df128,en-US,Soprano Saxophone
386c0007-2da2-490f-a6a3-c8fb760bf354,e2274af6-a19f-4186-93cd-e3810ce75e2c,en-US,Chord Chart
8bf3dfac-2033-4b57-9edd-73606949c98f,e27f4585-f1ec-43fe-98ed-6fc4405447e0,en-US,Audio Solo
07f19066-ae82-4d09-a12d-30a445bc1a42,e3a4ae9d-fce7-4d00-ba07-0068121e811c,en-US,Electric Bass
fa89142d-ed8f-4e82-b974-3508fe927093,e3e43744-492b-41a1-9f84-92f9e7d983dd,en-US,Soprano Voice II
e4bccc7f-1904-476c-9812-1e6a3d7260b1,ef814b88-2562-4785-98a1-5fca88c11824,en-US,French Horn
9398eb99-a884-4b61-9fa5-bee37a7b6057,f04c2dbe-8152-430c-8120-5a51f3b2fac5,en-US,Percussion
6d789e90-cdd0-49d0-9fef-8b8e3463c40a,fb57aa8d-ba2d-4854-b3b5-41107b7240a0,en-US,Euphonium
4d295e58-1406-4313-bede-35bbe97d5097,fedcb814-e0b4-4bf9-9cb3-81898333d224,en-US,MIDI Men
963aeb4b-67e8-47de-9ce6-29ea5c730d72,02e00e67-ada7-4ac3-a8c5-7d9a2ab2465b,pt,MIDI Barítono
0d40a161-9d60-4364-972c-b56340489640,02e5d7fc-640d-4a22-ae31-20556f19fc63,pt,Violino I
6a153ccb-b2d4-4119-b3dc-2eaff1a90f18,04c80f74-0348-43af-8eb5-67699826e758,pt,Prato
8107c646-92ee-4a3e-9a7b-9220b88041a2,06e50eca-b05d-4a69-8ce3-d4a3179bd11e,pt,MIDI Tenor II
7fae74a2-fee7-4117-a41e-d9e383dfe0dc,09d5120b-2dd2-4408-8982-68bee197ce6a,pt,Piano
a3bba216-dd1f-45d9-986b-7c4daee7eb0a,11e3c9eb-c022-48c4-82a4-91f09bf089b0,pt,Flauta
3460eef9-8ee7-4954-a902-8f478f2599b7,12f9ac21-4bec-40e0-9411-d39a129f2c7b,pt,Clarinete
b7b45eea-01ce-4b93-b668-9ce99b305005,1427517d-7991-4fad-a023-4b0ec3f46166,pt,Metais
44f7bd68-23fb-402d-a65f-8dfd7c29ddfb,22997832-30fe-48e1-bdc0-3493b39814fb,pt,Trompete em Si bemol
24f3236b-0453-485e-a8b9-cc5a97f071ed,23d92c83-1bad-4c4a-a741-3306ce491bb5,pt,MIDI Contralto I
e8067ef1-9a97-4270-af7a-6ac07108cba0,251cc51f-5208-4b8c-a23c-657694a08997,pt,MIDI Contralto II
d490adc0-e7a1-4eea-8781-40b0df56e1f5,261d020a-1c04-4196-89ba-2bef4e090019,pt,Voz Cantada
69e39dcd-f6f5-4a74-b4a5-bb729c3327f3,27c1d204-c45f-4d6c-8f0f-90df3700e82a,pt,Tuba
600a9c57-8fab-4997-9636-96652013458c,27e39659-b4a0-4ef2-87f4-546fe292298d,pt,Cifra I
129f5e48-75ac-4d6d-be3f-6a53a4d405c4,2f7c63fc-c6f2-4357-86e7-77c7605f7eca,pt,MIDI Baixo I
2f658e75-4190-4ea0-b127-3bd6dfbd254a,32f70923-fbe8-4e39-893e-fc30824f749e,pt,Segunda Voz
